Country,Region,Energy_Type,Year,Unit,Energy_Production,Energy_Consumption,Energy_Imports,Energy_Exports,Renewable_Percentage,CO2_Emissions_Million_Tons,GDP_Billion_USD,Population_Millions,Energy_Intensity,Annual_Growth_Rate_%
Australia,Europe,Nuclear,2016,Terawatt-hours (TWh),49883,30597,6309,14282,58.86,4635.93,769.24,688.04,380.4,9.64
Australia,Asia,Hydro,2016,Terawatt-hours (TWh),35565,21808,1991,13918,59.73,564.12,24573.41,746.32,181.67,-3.61
Australia,Asia,Solar,2024,Terawatt-hours (TWh),3279,20711,5390,15813,5.87,1261.92,22258.7,525.37,83.51,6.98
Australia,North America,Natural Gas,2021,Terawatt-hours (TWh),5835,51187,5254,9383,15.72,2703.34,9727.06,1079.24,138.08,-1.19
Australia,Asia,Coal,2021,Terawatt-hours (TWh),27784,32079,5112,15263,28.65,494.11,3201.64,792.42,268.08,4.41
Australia,Oceania,Nuclear,2023,Terawatt-hours (TWh),34056,47822,1302,14115,39.29,4976.35,2196.11,1174.98,380.23,3.53
Australia,South America,Wind,2020,Terawatt-hours (TWh),31976,30571,11213,2363,64.07,1104.51,1381.48,395.95,373.1,2.2
Australia,South America,Solar,2022,Terawatt-hours (TWh),46848,42276,11514,17885,47.67,2545,14926.03,588.63,143.6,-3.98
Australia,Asia,Solar,2019,Terawatt-hours (TWh),32694,40339,3045,14425,40,2489.54,19661.97,1326.23,140.73,3.45
Australia,South America,Natural Gas,2016,Terawatt-hours (TWh),32356,42895,376,3924,65.81,949.11,9242.83,647.93,292.25,7.54
Australia,North America,Solar,2015,Terawatt-hours (TWh),20585,9554,12663,16918,62.33,4960.26,21104.49,385.05,347.36,-0.31
Australia,North America,Wind,2023,Terawatt-hours (TWh),8714,21955,5700,7577,41.91,1664.68,10175.55,608.59,112.34,2.5
Australia,Africa,Hydro,2022,Terawatt-hours (TWh),42878,37888,1171,3170,11.21,4714.71,3639.79,531.56,328.57,-0.83
Australia,Asia,Coal,2018,Terawatt-hours (TWh),36263,14328,7423,17192,29.87,2204.8,3083.21,802.03,256.6,-1.31
Australia,Asia,Wind,2024,Terawatt-hours (TWh),16977,40172,1268,5133,68.48,875.01,5302.5,1461.68,165.06,2.16
Australia,Asia,Coal,2020,Terawatt-hours (TWh),38367,38518,114,3319,15.55,1996.96,21528.91,78.55,195.6,6.35
Australia,Europe,Solar,2015,Terawatt-hours (TWh),13068,13082,8944,4705,34.71,1878.02,18406.03,378.62,285.82,-4.92
Australia,North America,Oil,2017,Terawatt-hours (TWh),37294,45703,13056,6611,11.51,4163.22,5999.14,1085.08,67.55,1.4
Australia,South America,Oil,2024,Terawatt-hours (TWh),9644,1532,1347,8190,52.34,1301.04,12721.38,1027.15,269,7.14
Australia,Asia,Solar,2018,Terawatt-hours (TWh),44382,48702,3164,4087,61.29,1805.46,7946.62,165.01,324.45,-1.61
Australia,Africa,Wind,2022,Terawatt-hours (TWh),4698,39842,7166,3038,67.93,3927.32,7269.72,141.44,322.12,-0.41
Australia,Europe,Hydro,2020,Terawatt-hours (TWh),35911,51604,8116,9861,52.89,3119.76,19037.19,744.94,83.28,6.58
Australia,Asia,Hydro,2018,Terawatt-hours (TWh),35696,10483,11786,9734,51.69,3353.26,1903.85,697.02,373.36,9.21
Australia,North America,Natural Gas,2020,Terawatt-hours (TWh),32060,5737,8559,12533,17.73,3845.32,14116.16,1183.47,313.64,1.89
Australia,Asia,Natural Gas,2022,Terawatt-hours (TWh),1874,10855,7486,11693,66.26,3531.89,4840.19,28.25,395,0
Australia,Asia,Oil,2016,Terawatt-hours (TWh),44696,21887,14621,12398,15.84,1720.93,2138.49,617.31,189.62,4.07
Australia,North America,Natural Gas,2020,Terawatt-hours (TWh),24771,1017,3302,3110,54.58,486.93,23204.15,361.55,307.71,6.96
Australia,South America,Natural Gas,2016,Terawatt-hours (TWh),48011,23414,5873,12092,68.27,1570.08,19717.5,755.46,143.74,4.41
Australia,Oceania,Wind,2023,Terawatt-hours (TWh),44956,15919,10707,7904,66.22,4954.06,19362.82,591.38,176.85,-2
Australia,North America,Coal,2016,Terawatt-hours (TWh),35577,15432,11781,9571,10.39,606.02,14025.3,1094.27,161.48,3.52
Australia,Europe,Solar,2015,Terawatt-hours (TWh),1184,12664,7546,16303,61.35,4350.14,21296.18,945.72,60.59,-4.97
Australia,North America,Hydro,2020,Terawatt-hours (TWh),8082,11733,13461,3468,51.69,2995.78,20066.31,514.26,100.35,7.93
Australia,Europe,Natural Gas,2021,Terawatt-hours (TWh),45188,41806,14438,4986,44.95,1034.21,7361.19,777.38,217.36,-4.31
Australia,Europe,Natural Gas,2020,Terawatt-hours (TWh),31493,25955,2275,19868,59.38,3503.69,18495.2,1220.8,262.41,7.05
Australia,North America,Nuclear,2024,Terawatt-hours (TWh),39630,27732,6874,9419,19.82,2534.6,17193.39,636.16,372.89,-1.29
Australia,Africa,Hydro,2018,Terawatt-hours (TWh),6260,21280,2023,8871,42,415.48,4154,1200.77,141.8,-3.84
Australia,South America,Oil,2016,Terawatt-hours (TWh),46975,3460,3889,17514,60.66,1976.53,5984.91,1352.13,138.71,2.3
Australia,Europe,Solar,2023,Terawatt-hours (TWh),20905,34650,9044,17917,20.7,2768.43,18538.66,1278.92,171.87,7.3
Australia,Europe,Natural Gas,2015,Terawatt-hours (TWh),1047,12891,10125,53,19.23,1410.29,19066.4,186.55,350.49,-4.77
Australia,Europe,Solar,2019,Terawatt-hours (TWh),38736,30211,3332,10416,55.15,3736.38,13359.87,1206.13,272.94,5.73
Australia,Asia,Hydro,2019,Terawatt-hours (TWh),19439,17520,1861,3501,54.29,2723.19,17694.26,240.09,105.93,7.01
Australia,South America,Coal,2019,Terawatt-hours (TWh),39322,2604,9690,17574,68.19,1157.05,11987.84,748.37,262.48,6.92
Australia,South America,Coal,2024,Terawatt-hours (TWh),11928,44986,4668,11,29.78,4167.62,3244.58,1319.14,236.82,6.53
Australia,North America,Hydro,2022,Terawatt-hours (TWh),11811,40742,6087,12194,65.42,2549.06,4799.05,760.41,70.27,8.65
Australia,North America,Wind,2022,Terawatt-hours (TWh),45811,29428,14930,5885,25.75,300.61,12328.3,524.18,69.97,-1.92
Australia,Oceania,Natural Gas,2023,Terawatt-hours (TWh),39413,28704,3659,17785,47.78,4860.04,13319.93,77.07,241.84,6.65
Australia,Africa,Hydro,2016,Terawatt-hours (TWh),40814,40499,12421,15700,14.71,3354.88,8189.74,715.91,275.72,-3
Australia,Europe,Nuclear,2023,Terawatt-hours (TWh),12345,48072,11854,13185,44.78,4649.09,21332.05,1028.9,393.72,-0.44
Australia,Asia,Nuclear,2017,Terawatt-hours (TWh),9302,31463,1722,9291,63.79,3437.14,22259.04,87.04,232.5,7.78
Australia,Africa,Wind,2016,Terawatt-hours (TWh),48693,5433,3162,17800,43.25,2847.46,13794.78,900.11,326.48,-3.55
Australia,Asia,Wind,2024,Terawatt-hours (TWh),33768,6988,1723,14121,28.04,4554.03,21429.95,656.96,62.39,-2.06
Australia,Asia,Oil,2024,Terawatt-hours (TWh),45515,32800,11386,9072,13.07,3956.51,22585.74,862.97,326.95,1.11
Australia,North America,Coal,2021,Terawatt-hours (TWh),15693,9615,3866,15917,37.66,590.64,18030.8,1063.34,151.57,9.02
Australia,Oceania,Coal,2024,Terawatt-hours (TWh),22323,937,3951,13827,36.27,3172.45,2547.02,737.79,183.98,-2.76
Australia,Asia,Oil,2017,Terawatt-hours (TWh),46094,2380,1216,5049,61.05,936.58,16667.39,1176.02,166.67,5.75
Australia,Europe,Nuclear,2021,Terawatt-hours (TWh),49781,40429,2222,18400,45.25,3816.42,18522.19,417.05,362.61,-0.77
Australia,Europe,Oil,2023,Terawatt-hours (TWh),36004,8496,3826,6872,17.19,3713.63,8800.71,1219.87,125.96,4.2
Australia,South America,Hydro,2022,Terawatt-hours (TWh),26945,36858,6289,9429,57.14,3543.61,23097.63,766.01,140,-4.63
Australia,Africa,Nuclear,2023,Terawatt-hours (TWh),27186,9303,11924,12656,18.44,318.57,16628.98,1007.42,123.6,5.61
Australia,North America,Solar,2015,Terawatt-hours (TWh),46452,16468,3525,17045,64.12,650.53,24714.94,1480.37,236.43,-1.64
Australia,South America,Natural Gas,2021,Terawatt-hours (TWh),31842,6595,4136,7181,19.33,1896.66,5368.89,94.67,156.76,6.63
Australia,Oceania,Solar,2019,Terawatt-hours (TWh),10349,18500,8935,14573,44.8,4855.34,1803.34,1474.6,185.58,1.84
Australia,Europe,Oil,2022,Terawatt-hours (TWh),42144,33524,1073,131,43.11,1871.46,2132.29,505.77,133.6,4.93
Australia,Oceania,Coal,2021,Terawatt-hours (TWh),44776,13389,5171,992,37.87,4333.84,14545.7,1475.73,122.57,3.34
Australia,Asia,Natural Gas,2022,Terawatt-hours (TWh),21078,34360,7300,15295,68.08,466.45,2839.42,564.84,185.33,9.42
Australia,Europe,Nuclear,2020,Terawatt-hours (TWh),7797,30845,14395,15779,65.59,2367.49,1698.54,1166.42,157.65,2.28
Australia,Oceania,Hydro,2015,Terawatt-hours (TWh),38995,49935,1321,5830,10.04,114.78,14779.93,979.04,254.49,1.27
Australia,Asia,Hydro,2017,Terawatt-hours (TWh),38673,23505,11381,937,50.47,2493.07,4408.37,1169.55,124.68,7.5
Australia,Oceania,Natural Gas,2016,Terawatt-hours (TWh),41619,31708,8462,11118,10.86,3438.07,9652.2,1039.87,143.42,2.09
Australia,South America,Coal,2017,Terawatt-hours (TWh),6790,7906,8186,8775,56.39,2997.52,16209.4,62.61,211.65,-4.65
Australia,Asia,Nuclear,2019,Terawatt-hours (TWh),45991,49351,13927,14269,12,634.76,8628.01,974,66.95,3.5
Australia,South America,Oil,2020,Terawatt-hours (TWh),40254,7170,851,10269,43.45,357.55,12387.06,946.81,51.41,3.14
Australia,Europe,Coal,2020,Terawatt-hours (TWh),43911,25554,12988,9888,21.95,3626.78,7388.77,1194.07,56.12,3.51
Australia,North America,Hydro,2017,Terawatt-hours (TWh),25906,22838,12384,11450,48.65,4032.05,19145.33,139.26,351.91,0.14
Australia,Asia,Hydro,2018,Terawatt-hours (TWh),14964,27856,2120,6342,7.69,1525.31,16053.86,818.98,238.21,4.28
Australia,Europe,Nuclear,2024,Terawatt-hours (TWh),37455,32988,9692,3894,56.58,2783.74,18754.32,661.46,92.27,7.78
Australia,Oceania,Oil,2020,Terawatt-hours (TWh),36608,42358,13752,4596,37.27,3144.64,22247.38,375.76,104.51,3.39
Australia,Oceania,Oil,2020,Terawatt-hours (TWh),15110,47596,4378,7313,62.87,4069.86,4001.11,1047.19,115.97,3.2
Australia,Asia,Hydro,2022,Terawatt-hours (TWh),37702,18140,8062,17480,29.98,2014.78,19450.17,442.21,296.17,-2.93
Australia,North America,Nuclear,2015,Terawatt-hours (TWh),33475,41835,3340,1500,50.86,4967.1,15996.6,216.18,197.79,8.03
Australia,Asia,Wind,2024,Terawatt-hours (TWh),24398,21413,13496,4417,29.15,2477.82,21679.39,905.24,283.13,8.1
Australia,Oceania,Natural Gas,2023,Terawatt-hours (TWh),36597,22870,3019,17762,25.05,3549.23,21263.71,980.94,183.6,2.88
Australia,South America,Wind,2024,Terawatt-hours (TWh),41298,50617,12987,18335,50.83,1565.1,19083.81,391.71,214.26,8.34
Australia,North America,Nuclear,2018,Terawatt-hours (TWh),46390,46655,2437,14661,55.77,2329.58,4789.91,398.08,247.89,4.2
Australia,Asia,Natural Gas,2018,Terawatt-hours (TWh),27652,1003,13806,11682,22.65,1419.84,12496.12,751.87,160.74,0.98
Australia,North America,Natural Gas,2018,Terawatt-hours (TWh),28072,18628,6741,2153,51.68,3362.07,7550.23,128.71,228.25,-4.02
Australia,Asia,Oil,2017,Terawatt-hours (TWh),42062,40126,10403,14507,17.05,1289.03,2728.96,673.37,315.72,8.26
Australia,Europe,Nuclear,2020,Terawatt-hours (TWh),47017,12516,11981,16733,62.17,3860.43,11309.36,674.49,280.86,-2.61
Australia,Asia,Hydro,2022,Terawatt-hours (TWh),7086,45794,5023,1804,14.04,1315.63,21880.71,855.89,372.56,1.52
Australia,North America,Coal,2017,Terawatt-hours (TWh),16043,45569,5646,220,20.5,2427.4,20410.68,642.93,233.83,5.89
Australia,Asia,Natural Gas,2024,Terawatt-hours (TWh),26463,43579,4893,4240,13.41,3033.49,23733.21,445.29,303.87,0.02
Australia,Europe,Hydro,2024,Terawatt-hours (TWh),14838,44029,8770,9412,26.28,382.08,6116.18,808.32,78.79,-0.11
Australia,Africa,Hydro,2020,Terawatt-hours (TWh),45394,20270,8637,10229,57.84,2570.29,21805.75,842.3,73.71,6.1
Australia,North America,Oil,2015,Terawatt-hours (TWh),40383,19533,2647,6276,35.22,1819.83,15037.23,1209.97,132.26,7.59
Australia,Oceania,Natural Gas,2021,Terawatt-hours (TWh),49690,26839,1024,17938,37.61,2585.5,11012.2,844.16,126.16,-0.05
Australia,Europe,Wind,2021,Terawatt-hours (TWh),6223,18000,8951,19775,40.09,2052.52,5620.9,823.94,251.03,9.98
Australia,Oceania,Solar,2017,Terawatt-hours (TWh),25344,25366,2546,18271,13.15,2189.63,13146.39,156.62,392.11,-2.18
Australia,Asia,Solar,2018,Terawatt-hours (TWh),7449,47620,8093,3,64.35,4275.41,18226.04,1470.31,150.42,9.93
Australia,Europe,Oil,2019,Terawatt-hours (TWh),24045,20595,272,13223,44.27,3433.13,8026.47,308.9,179.35,2.15
Australia,Europe,Hydro,2021,Terawatt-hours (TWh),14965,35004,9888,2634,30.9,2080.73,5700.43,213.06,115.65,3.93
Australia,South America,Nuclear,2018,Terawatt-hours (TWh),40785,30904,11866,9583,45.7,654.42,6944.45,765.66,369.18,-2.87
Australia,Europe,Solar,2016,Terawatt-hours (TWh),28274,48781,3410,8133,19.9,382.5,8879.53,856.25,142.79,-4.34
Australia,Africa,Oil,2018,Terawatt-hours (TWh),20879,16363,7307,4231,8.96,2982.5,5786.12,360.66,380.16,3.42
Australia,North America,Hydro,2023,Terawatt-hours (TWh),43840,31331,4468,6688,28.81,951.02,6663.2,1089.63,61.04,9.12
Australia,Europe,Wind,2019,Terawatt-hours (TWh),3701,11766,5639,12685,7.87,963.91,11667.82,419.35,202.29,7.99
Australia,Europe,Wind,2016,Terawatt-hours (TWh),30577,5682,10701,6426,32.2,4450.88,14838.58,103.89,95.03,9.74
Australia,South America,Wind,2021,Terawatt-hours (TWh),42133,39980,382,12245,52.24,2575.52,12980.5,1410.99,156.64,4.39
Australia,North America,Hydro,2023,Terawatt-hours (TWh),44239,26260,1189,19891,59.43,4908.12,18519.71,474.52,161.6,-1.18
Australia,Asia,Coal,2022,Terawatt-hours (TWh),21204,19449,2523,10160,38.95,4561.68,3990.69,375.25,143.76,-3.68
Australia,Europe,Hydro,2019,Terawatt-hours (TWh),18526,37274,10940,11331,43.04,2100.35,10419.43,1013.93,114.18,0.52
Australia,North America,Wind,2020,Terawatt-hours (TWh),16193,36589,7578,7539,52.01,3803.23,3363.89,1207.08,194.15,6.62
Australia,Oceania,Wind,2016,Terawatt-hours (TWh),6225,15378,9540,8804,11.33,3991.78,17981.04,516.96,104.03,7.76
Australia,Asia,Nuclear,2024,Terawatt-hours (TWh),27884,6210,12754,1387,18.74,4121.68,11553.79,413.96,108.83,5.02
Australia,Asia,Hydro,2023,Terawatt-hours (TWh),3601,49103,11332,10514,30.64,3677.33,8350.23,590.78,198.31,-2.19
Australia,South America,Nuclear,2017,Terawatt-hours (TWh),25306,32967,14709,10061,69.71,2096.01,16221.2,203.85,334.6,-1.14
Australia,Oceania,Nuclear,2022,Terawatt-hours (TWh),4073,2386,10010,7974,37.66,772.96,20065.52,1198.79,58.38,7.24
Australia,Asia,Hydro,2018,Terawatt-hours (TWh),26485,47058,4512,12338,54.02,1255.15,2982.49,1032.25,312.8,3.7
Australia,South America,Coal,2024,Terawatt-hours (TWh),46672,1665,1782,2245,59.62,4580.84,17604.96,849.53,260,-2.18
Australia,Asia,Natural Gas,2015,Terawatt-hours (TWh),4256,2793,7793,11892,33.88,436.65,3002.87,719.21,326.22,7.56
Australia,Oceania,Hydro,2021,Terawatt-hours (TWh),39329,12202,1637,8694,16,4779.54,20359.41,998.5,383.18,8.91
Australia,Africa,Solar,2017,Terawatt-hours (TWh),13030,26721,11089,11556,69.23,3645.39,23979.67,870.87,208.69,-1.06
Australia,Asia,Natural Gas,2023,Terawatt-hours (TWh),12795,45125,5518,59,41.93,4588.54,24783.09,845.02,251.24,-3.62
Australia,Oceania,Oil,2015,Terawatt-hours (TWh),39322,27738,3166,14424,37.23,3821.67,6040.66,912.37,158.99,7.46
Australia,Europe,Oil,2019,Terawatt-hours (TWh),42321,44039,2236,5548,52.01,620.91,844.88,564.3,267.04,-3.75
Australia,South America,Natural Gas,2020,Terawatt-hours (TWh),536,19230,1639,19046,24.47,1165.1,6455.93,560.08,255.05,-3.12
Australia,Europe,Coal,2020,Terawatt-hours (TWh),14517,29093,7250,13020,57.81,595.93,7386.11,750.1,160.15,-4.08
Australia,Asia,Oil,2020,Terawatt-hours (TWh),43030,41043,3805,3719,23.39,1142.02,20458.94,287.29,191.01,5.09
Australia,North America,Coal,2015,Terawatt-hours (TWh),44792,33076,14428,19011,36.28,2642.78,7666.89,123.14,133.58,7.26
Australia,North America,Solar,2021,Terawatt-hours (TWh),13021,50374,13816,4294,12.32,2851.54,23816.05,499.69,232.91,5.82
Australia,Oceania,Solar,2023,Terawatt-hours (TWh),31501,25948,14706,6035,64.3,3115.97,139.94,18.66,125.27,-3
Australia,Oceania,Solar,2018,Terawatt-hours (TWh),35357,42964,2655,19459,52.7,3210.93,15318.75,996.04,299.79,8.52
Australia,Asia,Wind,2024,Terawatt-hours (TWh),38153,31294,9698,1081,18.74,772.39,16524.61,9.1,159.83,3.86
Australia,Africa,Solar,2024,Terawatt-hours (TWh),36065,38951,12160,12359,41.11,4570.2,7067.66,664.22,141.5,-3.54
Australia,Europe,Solar,2018,Terawatt-hours (TWh),29390,23198,8021,55,20.13,4497.83,24810.26,1253.22,352.41,4.42
Australia,Asia,Solar,2016,Terawatt-hours (TWh),33957,12169,11295,14272,42.41,2794.43,1201.1,325.78,104.62,8.71
Australia,South America,Hydro,2016,Terawatt-hours (TWh),41410,2892,13722,16403,47.78,569.71,13336.61,934.15,317.46,8.3
Australia,North America,Solar,2022,Terawatt-hours (TWh),45015,8911,13783,16071,30.95,3824.16,15737.51,1065.74,123.44,0.51
Australia,North America,Hydro,2023,Terawatt-hours (TWh),24604,9631,1732,18188,65.1,3708.85,6650.8,1099.02,331.24,5.51
Australia,Africa,Hydro,2015,Terawatt-hours (TWh),4186,48331,814,8592,25.79,3249.96,7689.4,114.09,350.2,1.74
Australia,Asia,Nuclear,2021,Terawatt-hours (TWh),19965,45620,7759,7977,21.46,3045.16,22068.11,1287.95,141.59,6.65
Australia,Asia,Coal,2019,Terawatt-hours (TWh),40002,19548,9250,2550,6.54,282.12,5958.24,454.13,223.16,-2.46
Australia,Africa,Wind,2018,Terawatt-hours (TWh),10264,23362,792,3392,43.29,2869.88,6990.66,69.95,125.48,-0.23
Australia,Europe,Oil,2020,Terawatt-hours (TWh),11509,34884,881,12490,46.14,4422.89,13219.85,793.61,272.85,8.94
Australia,Asia,Nuclear,2021,Terawatt-hours (TWh),40725,14431,9407,5871,32.13,3170.05,23286.7,1317.38,272.13,-3.47
Australia,North America,Oil,2018,Terawatt-hours (TWh),46355,49508,14876,9467,19.59,2516.31,6805.81,1327.74,314.71,-4.18
Australia,Africa,Nuclear,2017,Terawatt-hours (TWh),20250,11506,14745,1299,28.1,520.14,1724.63,727.8,281.68,-1.41
Australia,Asia,Solar,2015,Terawatt-hours (TWh),40567,8049,9914,8407,16.61,4680.46,17742.85,216.62,62.63,9.06
Australia,Oceania,Natural Gas,2017,Terawatt-hours (TWh),4637,32173,11593,14272,21.63,1276.27,20672.61,329.61,329.31,4.96
Australia,Oceania,Oil,2015,Terawatt-hours (TWh),23863,41943,9880,11773,18.93,4758.01,7441.8,1184.99,319.85,-2.21
Australia,Asia,Oil,2023,Terawatt-hours (TWh),33488,29627,9340,4436,35.69,4404.24,18831.06,122.32,202.3,-1.21
Australia,South America,Hydro,2022,Terawatt-hours (TWh),21806,23651,3176,2744,11.84,1164.16,354.99,585.62,276.54,4.03
Australia,Oceania,Hydro,2020,Terawatt-hours (TWh),40474,4779,12153,3808,26.89,61,8507.35,336.99,255.68,9.43
Australia,Africa,Wind,2022,Terawatt-hours (TWh),20803,21580,9143,15817,21.08,1362.2,3689.03,1374.13,367.73,0.51
Australia,Europe,Oil,2021,Terawatt-hours (TWh),3066,1417,1781,6906,58.81,999.75,4078.57,286.92,247.22,7.1
Australia,Europe,Natural Gas,2021,Terawatt-hours (TWh),24143,49535,5226,6026,54.02,2585.18,7658.11,1270.13,198.28,4.42
Australia,Africa,Solar,2021,Terawatt-hours (TWh),42624,4666,3278,259,64.32,4877.3,7284.18,1319.61,179.77,-1.42
Australia,South America,Nuclear,2018,Terawatt-hours (TWh),31839,38113,2038,18302,33.97,2343.37,8685.89,922.98,121.8,-1.44
Australia,South America,Natural Gas,2023,Terawatt-hours (TWh),8087,9385,5432,14234,13.89,3624.76,24119.33,769.89,129.39,-2.99
Australia,Africa,Hydro,2020,Terawatt-hours (TWh),37955,4248,7077,15090,39.44,1516.15,942.32,1291.52,322.67,0.51
Australia,Asia,Nuclear,2015,Terawatt-hours (TWh),36430,20360,13615,10360,21.81,3576.2,2114.03,535.95,367.16,7.85
Australia,Oceania,Nuclear,2015,Terawatt-hours (TWh),49682,27204,1595,12567,66.95,4160.09,22032.91,715.81,357.88,0.62
Australia,North America,Oil,2016,Terawatt-hours (TWh),33067,19492,8574,9863,16.41,2056.59,11289.02,578.99,73.52,9.43
Australia,South America,Natural Gas,2015,Terawatt-hours (TWh),30045,31986,14513,2078,9.78,3266.29,22784.86,1042.58,259.4,5.16
Australia,North America,Natural Gas,2020,Terawatt-hours (TWh),39163,48736,4880,7927,51.58,4202.71,24671.3,301.65,296.27,-2.51
Australia,Europe,Nuclear,2024,Terawatt-hours (TWh),12702,48962,14490,9159,69.09,87.91,20241.78,548.63,153.94,4.17
Australia,South America,Wind,2018,Terawatt-hours (TWh),15397,1151,10589,2970,56.3,2620.98,16037.09,1124.31,120.64,-1.16
Australia,North America,Coal,2020,Terawatt-hours (TWh),5007,5744,312,1625,15.47,2346.19,16647.74,1397.33,244.26,-4.25
Australia,Europe,Natural Gas,2018,Terawatt-hours (TWh),31011,37467,11646,14073,60.6,3624.13,24045.45,1230.51,57.86,4.45
Australia,South America,Hydro,2015,Terawatt-hours (TWh),42826,1260,8092,16007,53.67,4184.36,16759.79,1074.41,239.73,1
Australia,Oceania,Solar,2015,Terawatt-hours (TWh),31646,50396,11116,9781,7.21,549.21,4093.63,923.22,273.19,-3.73
Australia,Europe,Coal,2021,Terawatt-hours (TWh),45463,14154,4887,5448,5.4,1067.38,3355.28,918.2,120.51,-4.88
Australia,Asia,Solar,2018,Terawatt-hours (TWh),26837,48110,11624,10704,47.91,1538.36,12181.91,1270.35,202.26,3.39
Australia,Europe,Solar,2017,Terawatt-hours (TWh),29312,10704,12817,15257,56.34,342.13,13674.06,385.84,322.14,2.92
Australia,Europe,Nuclear,2021,Terawatt-hours (TWh),38361,15927,5233,14892,57.67,1761.28,21337.41,520.42,354.45,7.93
Australia,North America,Nuclear,2023,Terawatt-hours (TWh),4472,41383,11971,2457,25.39,3298.74,12423.44,191.52,84.58,-3.35
Australia,Europe,Hydro,2019,Terawatt-hours (TWh),18706,7813,5174,10536,20.45,1253.14,24710.49,883.2,208.43,-1.03
Australia,Europe,Coal,2021,Terawatt-hours (TWh),26435,50715,3566,3923,9.44,1152.21,8266.36,289.01,135.99,4.91
Australia,Asia,Coal,2021,Terawatt-hours (TWh),11608,42115,11273,13328,10.55,4172.18,24649.21,1244.13,210,1.9
Australia,Oceania,Oil,2020,Terawatt-hours (TWh),14116,47604,4978,10389,49.03,4990.43,13734.91,797.7,356.5,-4.86
Australia,South America,Nuclear,2019,Terawatt-hours (TWh),27359,36530,11699,11099,9.97,1625.08,2698.03,471.5,141.31,4.7
Australia,Europe,Hydro,2021,Terawatt-hours (TWh),49044,32636,6565,19704,10.44,1323.2,7451.93,7.17,112.51,-0.03
